n_1	n_2	n_3	t_01	c_02	c_01
4	1	1	1493915091553	12074464320850218373	9826743273654766259
17.5	1	1	1493915091562	9544145203823252426	9826743273654766259
1	1	1	1493915092518	2080592934154511809	7511973821573087010
5.5	1	1	1493915092551	17351920528866685137	7511973821573087010
1	1	1	1493915092630	9644117629515919242	7511973821573087010
1	1	1	1493915092636	8878828325151169916	7511973821573087010
13	1	1	1493915092677	8664718901548424607	2625266566191646903
8.5	1	1	1493915092720	16270325575650130306	7511973821573087010
1	1	1	1493915093696	1874857814475608295	12865777954617138183
1	1	1	1493915093699	2851271713589382785	12865777954617138183
17.5	1	1	1493915094521	9544145203823252426	18257497102703345141
1	1	1	1493915094545	1874857814475608295	12229407643944731417
1	1	1	1493915094556	18215635028146907566	18257497102703345141
1	1	1	1493915094570	8940113311975367378	12229407643944731417
1	1	1	1493915094590	2080592934154511809	18257497102703345141
1	1	1	1493915094640	8878828325151169916	12229407643944731417
1	1	1	1493915094703	8664718901548424607	3493266763208875669
1	1	1	1493915094765	17692629055980859056	12229407643944731417
1	1	1	1493915098510	13694654484581775357	8972806254538274416
1	1	1	1493915098514	11464297685141444301	8972806254538274416
1	1	1	1493915098515	8067751327973613824	8972806254538274416
1	1	1	1493915098528	16270325575650130306	8972806254538274416
1	1	1	1493915098539	10693896803514645228	8972806254538274416
1	1	1	1493915098543	3429925126979541675	8972806254538274416
1	1	1	1493915098552	3054879351439382847	8972806254538274416
1	1	1	1493915098554	4862919415890873448	8972806254538274416
1	1	1	1493915098554	9661099637545881818	8972806254538274416
1	1	1	1493915098561	7692417240246312261	8972806254538274416
1	1	1	1493915098567	6561622699157249362	8972806254538274416
1	1	1	1493915098574	17692629055980859056	8972806254538274416
1	1	1	1493915098580	12575911765165677538	8972806254538274416
1	1	1	1493915098581	12074464320850218373	8972806254538274416
1	1	1	1493915098586	7795014477960920971	8972806254538274416
1	1	1	1493915098587	4165132050234239758	8972806254538274416
1	1	1	1493915098588	6484761099978166748	8972806254538274416
1	1	1	1493915098592	4061834014911554768	8972806254538274416
1	1	1	1493915098599	526158975789849323	8972806254538274416
1	1	1	1493915098612	2851271713589382785	8972806254538274416
1	1	1	1493915098616	8560734179611864119	8972806254538274416
1	1	1	1493915098617	14551030199892263089	8972806254538274416
1	1	1	1493915098618	13340660697580136120	8972806254538274416
1	1	1	1493915098622	14475392532262432119	8972806254538274416
1	1	1	1493915098622	6988111497050020337	8972806254538274416
1	1	1	1493915098625	15956726271168250188	8972806254538274416
1	1	1	1493915098628	17400593783565407178	8972806254538274416
1	1	1	1493915098630	17927186565659586310	8972806254538274416
1	1	1	1493915098634	1874857814475608295	8972806254538274416
1	1	1	1493915098639	14949130648435794949	8972806254538274416
13	1	1	1493915098640	8664718901548424607	1725487605189202314
1	1	1	1493915098650	18277155309485317777	8972806254538274416
1	1	1	1493915098651	7887512635154789052	8972806254538274416
1	1	1	1493915098658	4092956285796801029	8972806254538274416
1	1	1	1493915098660	11840614708029431442	8972806254538274416
1	1	1	1493915098663	5192968964289268501	8972806254538274416
1	1	1	1493915098664	10611007961394538213	8972806254538274416
1	1	1	1493915098680	15333947143918688868	8972806254538274416
1	1	1	1493915098683	4165132050234239758	8972806254538274416
1	1	1	1493915098687	17869135326563078230	8972806254538274416
1	1	1	1493915098703	10469879042194243070	8972806254538274416
1	1	1	1493915098718	2777406936536698463	8972806254538274416
1	1	1	1493915098729	1201322781187110448	8972806254538274416
1	1	1	1493915098729	9005049657734687693	8972806254538274416
1	1	1	1493915098733	6170152359000037503	8972806254538274416
1	1	1	1493915098762	6363280290994730787	8972806254538274416
1	1	1	1493915098764	10323685754356465240	8972806254538274416
1	1	1	1493915098768	7692417240246312261	8972806254538274416
1	1	1	1493915098776	15502105708689536654	8972806254538274416
1	1	1	1493915098776	16711113943393759208	8972806254538274416
1	1	1	1493915098777	3447487909374375982	8972806254538274416
1	1	1	1493915098780	17182751344479566837	8972806254538274416
1	1	1	1493915098783	4862919415890873448	8972806254538274416
1	1	1	1493915098789	9770110817929854883	8972806254538274416
1	1	1	1493915098790	8664718901548424607	8972806254538274416
1	1	1	1493915098791	12995894380866614245	8972806254538274416
7	1	1	1493915098791	4165132050234239758	1725487605189202314
4	1	1	1493915104540	17686479970923606440	14982166989298030776
1	1	1	1493915104556	10323685754356465240	14982166989298030776
7	1	1	1493915104562	1874857814475608295	14982166989298030776
8.5	1	1	1493915104617	4733667265989373534	14982166989298030776
23.5	1	1	1493915104635	8998600909171782147	14982166989298030776
1	1	1	1493915104655	9661099637545881818	14982166989298030776
8.5	1	1	1493915104666	1330489485408209501	14982166989298030776
17.5	1	1	1493915104669	2912395007609170358	14982166989298030776
8.5	1	1	1493915104678	1477764694144534415	14982166989298030776
4	1	1	1493915104682	16128214935713999236	14982166989298030776
1	1	1	1493915104718	17869135326563078230	14163390337998808309
13	1	1	1493915104733	8664718901548424607	14163390337998808309
13	1	1	1493915104766	17207035804849283887	14982166989298030776
5.5	1	1	1493915104782	18277155309485317777	14982166989298030776
1	1	1	1493915104785	11677852964895567355	14982166989298030776
1	1	1	1493915104785	7544290973015771269	14982166989298030776
4	1	1	1493915108608	12074464320850218373	6911988853436428439
1	1	1	1493915109641	14060070121966535799	9474035604077411137
5.5	1	1	1493915114510	14301880009343272377	15738158457237058919
2.5	1	1	1493915114553	13448068690252910844	15738158457237058919
11.5	1	1	1493915114555	6128772998293150340	15738158457237058919
13	1	1	1493915114585	8664718901548424607	15738158457237058919
1	1	1	1493915114612	17495809769729953216	15738158457237058919
10	1	1	1493915114656	8125968999753265313	15738158457237058919
7	1	1	1493915114699	14551030199892263089	15738158457237058919
1	1	1	1493915114701	13171840241786718460	15738158457237058919
1	1	1	1493915114789	17869135326563078230	15738158457237058919
1	1	1	1493915116561	16313388004208767989	16514729695366023202
1	1	1	1493915117626	10758234594700787265	7331182663028410644
1	1	1	1493915117754	10492669715296545388	7331182663028410644
4	1	1	1493915118515	6452571134457992041	2625266566191646903
4	1	1	1493915118523	17686479970923606440	2625266566191646903
8.5	1	1	1493915118553	2306293516632017215	2625266566191646903
1	1	1	1493915118586	15502105708689536654	2625266566191646903
20.5	1	1	1493915118596	3188653217501372862	2625266566191646903
1	1	1	1493915118609	17475901598811378698	2625266566191646903
1	1	1	1493915118642	11982065865359330002	2625266566191646903
1	1	1	1493915118642	13482519209474358500	2625266566191646903
5.5	1	1	1493915118648	4165132050234239758	2625266566191646903
8.5	1	1	1493915118651	4733667265989373534	2625266566191646903
1	1	1	1493915118659	7544290973015771269	2625266566191646903
1	1	1	1493915118666	17495809769729953216	2625266566191646903
5.5	1	1	1493915118679	18277155309485317777	2625266566191646903
1	1	1	1493915118715	14041938717956513894	2625266566191646903
5.5	1	1	1493915118748	17386056714204319804	2625266566191646903
1	1	1	1493915118771	10233483074910619926	2625266566191646903
5.5	1	1	1493915118777	14041938717956513894	2625266566191646903
5.5	1	1	1493915118781	10354250474131609932	2625266566191646903
4	1	1	1493915118791	12526498124752180550	2625266566191646903
4	1	1	1493915121752	8196753459479500028	9867655060813438119
1	1	1	1493915124503	18306031108979394293	672958003463896758
1	1	1	1493915124565	10026911179654661939	672958003463896758
1	1	1	1493915124607	17667242120279006042	672958003463896758
1	1	1	1493915124607	4654840240992873202	672958003463896758
1	1	1	1493915124757	17667242120279006042	672958003463896758
1	1	1	1493915124768	3188653217501372862	18095752142559980776
1	1	1	1493915127502	2452305234975615874	1171768589126754929
1	1	1	1493915127503	3054879351439382847	1171768589126754929
1	1	1	1493915127503	3247746943451267085	1171768589126754929
1	1	1	1493915127505	4047866789105428524	1171768589126754929
1	1	1	1493915127512	9005049657734687693	1171768589126754929
1	1	1	1493915127513	6959936082153545889	1171768589126754929
1	1	1	1493915127516	12526498124752180550	1171768589126754929
1	1	1	1493915127516	14634065541911804265	1171768589126754929
1	1	1	1493915127519	15502105708689536654	1171768589126754929
1	1	1	1493915127521	9770110817929854883	16115022611281507392
1	1	1	1493915127524	8329363334437633690	1171768589126754929
1	1	1	1493915127525	15956726271168250188	1171768589126754929
10	1	1	1493915127532	7629946351400454042	16115022611281507392
4	1	1	1493915127533	8713501508307098951	16115022611281507392
1	1	1	1493915127540	14475392532262432119	1171768589126754929
1	1	1	1493915127540	923401576471706278	1171768589126754929
1	1	1	1493915127541	14551030199892263089	1171768589126754929
1	1	1	1493915127542	15796853369399358206	1171768589126754929
1	1	1	1493915127542	9770110817929854883	16115022611281507392
1	1	1	1493915127544	13171840241786718460	1171768589126754929
1	1	1	1493915127545	11840614708029431442	1171768589126754929
1	1	1	1493915127549	17400593783565407178	1171768589126754929
10	1	1	1493915127551	7629946351400454042	16115022611281507392
1	1	1	1493915127563	2306293516632017215	1171768589126754929
1	1	1	1493915127563	8486756224156356231	1171768589126754929
1	1	1	1493915127575	5620559686879898796	1171768589126754929
1	1	1	1493915127576	9077615989125334657	1171768589126754929
1	1	1	1493915127580	8878828325151169916	1171768589126754929
1	1	1	1493915127587	2306293516632017215	1171768589126754929
1	1	1	1493915127589	6561622699157249362	1171768589126754929
1	1	1	1493915127592	17182751344479566837	1171768589126754929
1	1	1	1493915127592	5757841034815720035	1171768589126754929
1	1	1	1493915127593	11515886440371294576	1171768589126754929
1	1	1	1493915127595	16270325575650130306	1171768589126754929
1	1	1	1493915127597	15333947143918688868	1171768589126754929
1	1	1	1493915127598	12995894380866614245	1171768589126754929
1	1	1	1493915127600	2080592934154511809	16057031742099671308
1	1	1	1493915127605	16781873755504612959	1171768589126754929
1	1	1	1493915127607	16022050911534123240	1171768589126754929
5.5	1	1	1493915127614	4165132050234239758	16057031742099671308
1	1	1	1493915127617	8067751327973613824	1171768589126754929
1	1	1	1493915127619	7149394653658031729	1171768589126754929
1	1	1	1493915127622	14963048958978129404	1171768589126754929
1	1	1	1493915127622	4061834014911554768	1171768589126754929
1	1	1	1493915127630	2851271713589382785	1171768589126754929
5.5	1	1	1493915127632	18277155309485317777	16057031742099671308
1	1	1	1493915127634	5582576523477903595	1171768589126754929
1	1	1	1493915127635	2912395007609170358	1171768589126754929
1	1	1	1493915127636	13448068690252910844	1171768589126754929
1	1	1	1493915127637	10570806943385643419	1171768589126754929
1	1	1	1493915127640	9849552495916499153	1171768589126754929
1	1	1	1493915127641	1874857814475608295	1171768589126754929
1	1	1	1493915127645	2636556111542793150	1171768589126754929
1	1	1	1493915127646	4092956285796801029	1171768589126754929
1	1	1	1493915127650	7544290973015771269	1171768589126754929
1	1	1	1493915127651	3188653217501372862	1171768589126754929
1	1	1	1493915127653	17869135326563078230	1171768589126754929
1	1	1	1493915127660	2665815103940912083	1171768589126754929
1	1	1	1493915127664	7887512635154789052	1171768589126754929
1	1	1	1493915127670	4165132050234239758	1171768589126754929
1	1	1	1493915127671	6040234712716966397	1171768589126754929
5.5	1	1	1493915127671	18277155309485317777	16115022611281507392
8.5	1	1	1493915127672	2306293516632017215	16057031742099671308
1	1	1	1493915127678	6128772998293150340	1171768589126754929
1	1	1	1493915127682	3357165528367806273	1171768589126754929
1	1	1	1493915127685	17495809769729953216	1171768589126754929
1	1	1	1493915127696	18402538228287092816	1171768589126754929
1	1	1	1493915127697	5770711666981208091	1171768589126754929
1	1	1	1493915127700	7629946351400454042	1171768589126754929
1	1	1	1493915127701	7501159183813957553	1171768589126754929
1	1	1	1493915127703	976137804201703801	1171768589126754929
1	1	1	1493915127705	14041938717956513894	1171768589126754929
1	1	1	1493915127708	16051887458063369019	1171768589126754929
4	1	1	1493915127708	14963048958978129404	16115022611281507392
1	1	1	1493915127709	14334786033124835469	1171768589126754929
1	1	1	1493915127716	7692417240246312261	1171768589126754929
1	1	1	1493915127717	15089587515237390326	1171768589126754929
5.5	1	1	1493915127725	2183882076818627552	16115022611281507392
10	1	1	1493915127726	83276891720283157	16115022611281507392
1	1	1	1493915127726	10758234594700787265	1171768589126754929
1	1	1	1493915127726	6484761099978166748	1171768589126754929
1	1	1	1493915127734	14301880009343272377	1171768589126754929
1	1	1	1493915127735	1274235003174774380	1171768589126754929
26.5	1	1	1493915127736	2665815103940912083	16115022611281507392
1	1	1	1493915127738	6363280290994730787	16115022611281507392
7	1	1	1493915127745	12995894380866614245	16115022611281507392
1	1	1	1493915127747	6988111497050020337	1171768589126754929
1	1	1	1493915127748	17785372225562572878	1171768589126754929
1	1	1	1493915127752	10693896803514645228	1171768589126754929
1	1	1	1493915127759	16781873755504612959	1171768589126754929
1	1	1	1493915127764	1477764694144534415	1171768589126754929
1	1	1	1493915127768	6452571134457992041	1171768589126754929
1	1	1	1493915127769	11464297685141444301	1171768589126754929
11.5	1	1	1493915127772	6128772998293150340	16115022611281507392
11.5	1	1	1493915127776	8329363334437633690	16115022611281507392
1	1	1	1493915127777	15596424514926685300	1171768589126754929
1	1	1	1493915127779	6363280290994730787	1171768589126754929
1	1	1	1493915127787	13827568209917845441	1171768589126754929
1	1	1	1493915127788	16270325575650130306	1171768589126754929
1	1	1	1493915127789	17692629055980859056	1171768589126754929
1	1	1	1493915127789	4156443046364110129	1171768589126754929
1	1	1	1493915127790	10323685754356465240	1171768589126754929
1	1	1	1493915127791	13171840241786718460	1171768589126754929
1	1	1	1493915127793	11982065865359330002	1171768589126754929
1	1	1	1493915127798	6170152359000037503	1171768589126754929
1	1	1	1493915127799	7795014477960920971	1171768589126754929
5.5	1	1	1493915129521	17351920528866685137	4633229874401166798
26.5	1	1	1493915129729	2665815103940912083	4633229874401166798
8.5	1	1	1493915129746	1330489485408209501	4633229874401166798
11.5	1	1	1493915130550	6128772998293150340	2093176538205333077
13	1	1	1493915130571	8664718901548424607	2093176538205333077
