c_02	n_1	n_2	n_3	n_4	n_5	n_6	n_7	n_8	n_9
15962876578080542022	64010.5	26.5	32401	5662	2546.5	23404	104.5	1	1
10857895606388475732	117859	85	4228	14761	9238	89635	2257	1	1
16771723083041358212	1	1	1	1	1	1	1	1	1
12623230070358955099	30862	17.5	1	64	14437	16363	809.5	1	1
912333054685847455	3956.5	8.5	1	1	860.5	3097	22	1	1
12702400449834675649	1	1	1	1	1	1	1	1	1
11721741330173782148	1	1	1	1	1	1	1	1	1
6538377619230348915	1	1	1	1	1	1	1	1	1
14249844050274269714	166518	155.5	1502.5	8932	46862.5	109224	2240.5	1	1
16724677309490675751	563.5	7	1	1	395.5	169	1	1	1
18008447294246310179	4525	2.5	1	1	205	4321	1	1	1
4007280654803158957	35473	70	3941.5	485.5	3941.5	27107.5	1	1	1
18045712678750088777	148	4	29.5	1	1	119.5	1	1	1
3217705728352530743	9784	8.5	1	4513	1	5272	1	1	1
3363134165416067512	140.5	4	1	1	1	140.5	1	1	1
7221654555921382238	1	1	1	1	1	1	1	1	1
5688269706595959882	13234	10	1	1	1	13234	25	1	1
18117010153213948720	1	1	1	1	1	1	1	1	1
1016444325666762925	1	1	1	1	1	1	1	1	1
1488177555450945164	1	1	1	1	1	1	1	1	1
12195843031858589920	1	1	1	1	1	1	1	1	1
2185384835775426739	1	1	1	1	1	1	1	1	1
3773878520313579400	1525	4	1	1	1525	1	1	1	1
2502938653145857747	1	1	1	1	1	1	1	1	1
9011631256485639646	1	1	1	1	1	1	1	1	1
5715984717276329658	1	1	1	1	1	1	1	1	1
4582697208581527501	14581	35.5	5080	2225.5	1499.5	5779	533.5	1	1
7506182440853067093	402595	97	105638	73805.5	46942	176212	9709	1	1
13897558088871592568	290.5	4	1	1	73	218.5	1	1	1
11668811621878284046	151828	106	23702.5	47650	50831.5	29647	1415.5	1	1
5946620868057843840	853	2.5	1	1	853	1	1	1	1
17696154583196700954	105082	49	109	1	101004	3971.5	53.5	1	1
579057270793138854	1	1	1	1	1	1	1	1	1
12890742318393239886	35618.5	46	95.5	472	33964	1090	428.5	1	1
14728797780159663243	1	1	1	1	1	1	1	1	1
1623823495037299437	352	2.5	1	1	352	1	1	1	1
16054535772012247217	1	1	1	1	1	1	1	1	1
8051909487017871635	103888	43	13715.5	857.5	17641	71677	64	1	1
34689563055256522	1	1	1	1	1	1	1	1	1
11536910527758448462	1	1	1	1	1	1	1	1	1
3375192869188169613	1	1	1	1	1	1	1	1	1
8794978106682331297	1	1	1	1	1	1	1	1	1
15359902829675148012	5984.5	29.5	1	323.5	706	4957	14.5	1	1
10276469054367275311	190	4	1	190	1	1	1	1	1
6470718106864066274	1	1	1	1	1	1	1	1	1
11949049766997941991	1	1	1	1	1	1	1	1	1
543687749241343485	1	1	1	1	1	1	1	1	1
7706289604241896728	1	1	1	1	1	1	1	1	1
15993717009217008280	4349.5	7	760	1	107.5	3484	1	1	1
513238370805143186	56807.5	34	1	1657	23113	32039.5	926.5	1	1
13480700704182382205	1	1	1	1	1	1	1	1	1
785955311267034130	1	1	1	1	1	1	1	1	1
1713957891601493277	1	1	1	1	1	1	1	1	1
477181613200823615	16369	46	1	1246	12619	2506	20.5	1	1
4392551212922138678	1	1	1	1	1	1	1	1	1
4596816583380937099	1201	2.5	1	1201	1	1	1	1	1
8537708551668351894	34630	28	12740.5	1	4609	17282.5	302.5	1	1
1744728430504939734	1	1	1	1	1	1	1	1	1
14026883536942713333	1	1	1	1	1	1	1	1	1
10376414702793814880	131227	157	13231	505	46210	71284	2965	1	1
2768858593393607550	158200	148	5951.5	776.5	5269	146206	2350	1	1
4744735992750709025	7534	38.5	1439.5	29.5	3755.5	2312.5	31	1	1
6691344003534238398	1	1	1	1	1	1	1	1	1
3469464320737588409	1	1	1	1	1	1	1	1	1
17139594976927159569	1	1	1	1	1	1	1	1	1
9756279309967102119	35246.5	13	1	1	1	35246.5	2357.5	1	1
16768991665496353939	15628	14.5	6184	1	1	9445	151	1	1
14142709197768066391	1	1	1	1	1	1	1	1	1
10489925191953414172	2435.5	14.5	1	434.5	1843	160	1	1	1
7415844868480832491	19391.5	23.5	1	2632	7634.5	9127	1048	1	1
8950006523082447259	4969	2.5	4969	1	1	1	1	1	1
14214280975408847135	22361.5	13	1522	1	12304	8537.5	95.5	1	1
4218465988456187336	1	1	1	1	1	1	1	1	1
12386330371354966184	1	1	1	1	1	1	1	1	1
3073339434552460899	1	1	1	1	1	1	1	1	1
6232298185326767555	1	1	1	1	1	1	1	1	1
18322695957030403220	839.5	2.5	1	1	1	839.5	1	1	1
2961018081799864322	8555.5	7	8555.5	1	1	1	1	1	1
17301423372232041180	1	1	1	1	1	1	1	1	1
5736906313753100746	1	1	1	1	1	1	1	1	1
5608321976096916340	1	1	1	1	1	1	1	1	1
4017211420766676481	68018.5	17.5	1	5324.5	49714	12982	1142.5	1	1
2109738493059111744	1091.5	13	1	517	575.5	1	1	1	1
17941139313714784005	1	1	1	1	1	1	1	1	1
3909238829580439388	111254	40	8647	1772.5	26605	74233	319	1	1
7083420092406809656	1	1	1	1	1	1	1	1	1
10146357104735986402	165540	52	1	1	165540	1	3410.5	1	1
5514176658961835447	14747.5	8.5	8842	1	1	5906.5	59.5	1	1
14095864571789755524	1	1	1	1	1	1	1	1	1
5515274835795579759	31106.5	32.5	1	25637.5	4757.5	713.5	1	1	1
1566993884421557402	28492	19	244	3263.5	3823	21164.5	58	1	1
15767813279564019731	1	1	1	1	1	1	1	1	1
15450038341078407683	10807	8.5	2272	8536	1	1	38.5	1	1
15371543612268702174	2795.5	19	1	493	1	2303.5	1	1	1
16524571353115681937	5245	7	3004	1	2242	1	1	1	1
12131637166082270514	1	1	1	1	1	1	1	1	1
12878671514750384687	1	1	1	1	1	1	1	1	1
13570023376948353775	1	1	1	1	1	1	1	1	1
4008493734616953929	2704	11.5	1	700	50.5	1955.5	1	1	1
12813226030572158906	52102	47.5	5099.5	5384.5	37234	4387	311.5	1	1
11719762884742296193	18496	11.5	1	2693.5	15116.5	688	26.5	1	1
10231569040913817593	5375.5	8.5	1	1	2444.5	2932	1	1	1
7169031093877117163	1	1	1	1	1	1	1	1	1
3860951641779945352	1	1	1	1	1	1	1	1	1
17676285558286225192	1	1	1	1	1	1	1	1	1
2226625901291900916	1	1	1	1	1	1	1	1	1
17037554125825488471	1166.5	2.5	1	1	1166.5	1	1	1	1
14837987658792803938	15218.5	29.5	1	674.5	2827	11719	64	1	1
10747672547110599697	535	4	1	1	29.5	506.5	62.5	1	1
17542409662419160505	1	1	1	1	1	1	1	1	1
3059160638442985979	37	2.5	1	1	1	37	1	1	1
16339337530104154880	37979.5	37	1	7184.5	1084	29713	94	1	1
4218702234227205580	58366	79	15443.5	5375.5	25138	12412	1789	1	1
12979143936756548015	1	1	1	1	1	1	1	1	1
7822621915801847827	1	1	1	1	1	1	1	1	1
18405868205128842109	37195	50.5	4001.5	20363.5	10421.5	2411.5	136	1	1
10248359405391399456	53405.5	52	29038	1111	8311	14948.5	25	1	1
15172377288859570813	19966	17.5	1	1	12775	7192	1190.5	1	1
13703527534609861984	1	1	1	1	1	1	1	1	1
5947683285125843305	1	1	1	1	1	1	1	1	1
18127400635615164460	1	1	1	1	1	1	1	1	1
15765107363627863645	1	1	1	1	1	1	1	1	1
15758360531880808685	1	1	1	1	1	1	1	1	1
3199438075923556595	1	1	1	1	1	1	1	1	1
7567829941869314638	1	1	1	1	1	1	1	1	1
17030772531396754563	12892	11.5	2107	1	1	10786	1	1	1
5218390766652606652	65497	104.5	6103	9182.5	31966	18248.5	1249	1	1
4474894552004520489	1	1	1	1	1	1	1	1	1
18147641957730294923	2936.5	11.5	2683	209.5	1	46	4	1	1
365279549079404801	65104	37	1	12020.5	19939	33146.5	913	1	1
18244389337342781371	5365	11.5	1	1	4049.5	1316.5	16	1	1
1500845940859931100	1	1	1	1	1	1	1	1	1
3098722933878225649	1	1	1	1	1	1	1	1	1
1002029883379192148	60191.5	35.5	451	1	28352.5	31390	1178.5	1	1
17520883008303762759	1	1	1	1	1	1	1	1	1
15043245217706343798	1	1	1	1	1	1	1	1	1
2489722770751790578	11918.5	8.5	1	9884.5	1853.5	182.5	1	1	1
6495959578590507083	1	1	1	1	1	1	1	1	1
16401132103097920650	1	1	1	1	1	1	1	1	1
7082363229923093825	1	1	1	1	1	1	1	1	1
13340660697580136120	1	1	1	1	1	1	1	1	1
15604268148239935667	1	1	1	1	1	1	1	1	1
547642726517574827	1	1	1	1	1	1	1	1	1
7453932425037647505	11629	11.5	2785	5771.5	1	3074.5	61	1	1
8832839205059149518	1	1	1	1	1	1	1	1	1
4601418986648701786	10280.5	13	1	2041	7838.5	403	1	1	1
965304363808136271	1	1	1	1	1	1	1	1	1
12720045286664033084	1	1	1	1	1	1	1	1	1
15583149366882907053	2884	8.5	1	1	1	2884	1	1	1
11598717276135801944	1	1	1	1	1	1	1	1	1
13078685680183977209	289308	49	210976	14353	11897.5	52084	13126	1	1
15318311308253810345	1	1	1	1	1	1	1	1	1
15349145701373752102	1	1	1	1	1	1	1	1	1
9366510728512231643	1	1	1	1	1	1	1	1	1
6708367869717818421	1	1	1	1	1	1	1	1	1
4631975640642555313	7189	11.5	5996.5	1	1193.5	1	1	1	1
4521120535850876667	1	1	1	1	1	1	1	1	1
16522157286366609446	80.5	2.5	1	1	80.5	1	1	1	1
5063796714673538026	1	1	1	1	1	1	1	1	1
2984738769683471905	5303.5	14.5	1	1	3376	1928.5	10	1	1
6280618282967406738	1	1	1	1	1	1	1	1	1
17277791347238670741	1	1	1	1	1	1	1	1	1
8756013011808098495	1	1	1	1	1	1	1	1	1
9663193921068447116	228733	64	1	24527.5	23863	180344	5425	1	1
328198383612966933	122590	55	8842	1682.5	15631	96437.5	1457.5	1	1
6538351626112774942	8138.5	11.5	1	959.5	5450.5	1730.5	1	1	1
15680234434489279920	8576.5	11.5	1	2264.5	4927	1387	1	1	1
3204632474083608718	22285	5.5	1	21449.5	836.5	1	1504	1	1
5497796202457153420	20776	14.5	1	1	1	20776	1040.5	1	1
8707190948847273094	5126.5	5.5	1	5113	1	14.5	5.5	1	1
2445584889985999095	1	1	1	1	1	1	1	1	1
8001272593398509623	1	1	1	1	1	1	1	1	1
9613139921815632842	1	1	1	1	1	1	1	1	1
7392801436084103655	1	1	1	1	1	1	1	1	1
15139348865912571556	1	1	1	1	1	1	1	1	1
12279507376132023112	62261.5	110.5	1	7954	15155.5	39154	7	1	1
4967895901516420530	6004	11.5	1	1	5948.5	56.5	152.5	1	1
1339517549190908008	756355	65.5	115362	1	70264	570732	20330.5	1	1
9431877038050026158	9898	10	1	8090.5	1808.5	1	248.5	1	1
17750354916574312960	1	1	1	1	1	1	1	1	1
9858294560013625550	1	1	1	1	1	1	1	1	1
8009493490760928597	77.5	2.5	77.5	1	1	1	1	1	1
17787620309845460319	2381.5	2.5	1	1	2381.5	1	1	1	1
7987269026752596717	14101	32.5	4253.5	1264	6586	2000.5	5.5	1	1
1364893846802881320	1	1	1	1	1	1	1	1	1
7375223058683080026	1	1	1	1	1	1	1	1	1
11441531148136909972	1	1	1	1	1	1	1	1	1
9132201151790344280	2260	4	1	1	1	2260	1	1	1
8645490938849190271	6400	11.5	238	50.5	6085	29.5	1	1	1
12634141637525085939	1	1	1	1	1	1	1	1	1
5311053400893302678	1	1	1	1	1	1	1	1	1
7925209440270999339	188.5	2.5	1	188.5	1	1	1	1	1
5607182561559860691	8641	11.5	1	1	6043	2599	53.5	1	1
8497147123569742934	2291.5	10	1	1	2291.5	1	1	1	1
14873291820265356796	1	1	1	1	1	1	1	1	1
9762600171995059642	1	1	1	1	1	1	1	1	1
13273871202367330862	4312	16	460	349	406	3100	2.5	1	1
1150464961837866553	1	1	1	1	1	1	1	1	1
995622128425482082	1	1	1	1	1	1	1	1	1
8815091341689525884	1	1	1	1	1	1	1	1	1
15832546833964016719	1	1	1	1	1	1	1	1	1
1109563505145264190	10556.5	49	4109.5	871	292	5287	317.5	1	1
3118817559896053701	1	1	1	1	1	1	1	1	1
8196753459479500028	1	1	1	1	1	1	1	1	1
4403658441696918547	1	1	1	1	1	1	1	1	1
5208237173098388538	23995	14.5	857.5	1	2831.5	20308	1	1	1
11840517277702402249	270972	118	1	71503	110902	88568.5	5126.5	1	1
6082834201925400483	448051	190	39689.5	51941.5	94082.5	262340	18464.5	1	1
17197734904655707576	1	1	1	1	1	1	1	1	1
3407891347419075566	1	1	1	1	1	1	1	1	1
5171712476774810706	1	1	1	1	1	1	1	1	1
4896215470377676338	1	1	1	1	1	1	1	1	1
4323563719734569993	120310	239.5	9974.5	30584.5	50182	29572	713.5	1	1
10043776642640481169	4861	16	1	593.5	3946	323.5	23.5	1	1
3677546422287320530	2248	10	1	730	1049.5	470.5	1	1	1
15856745703915140017	5992	14.5	527.5	190	4190.5	1087	17.5	1	1
7190326550018381740	132184	94	40210	7750	24283	59944	1546	1	1
11115893499671932703	311746	283	107782	25826.5	58748.5	119392	5041	1	1
14843666139417596008	97787.5	121	12073	5576.5	26888.5	53252.5	430	1	1
15779863977413215407	14201.5	14.5	1	1	12004	2198.5	74.5	1	1
11152708934510160804	13187.5	17.5	1	3685	9503.5	1	1013.5	1	1
12348926783701713223	14231.5	25	1	7564	739	5930.5	133	1	1
6462625919545391856	59866	25	13406.5	1081	7936	37445.5	2476	1	1
4091416348524366962	1	1	1	1	1	1	1	1	1
10004631429650739529	1	1	1	1	1	1	1	1	1
3949849351445683362	1981	10	191.5	1	914.5	877	46	1	1
11968653570517209802	4853.5	10	1	1684	1871.5	1300	4	1	1
7696786630975737295	51889	38.5	406	9143.5	19390	22952.5	896.5	1	1
5555674204589985142	71.5	2.5	71.5	1	1	1	1	1	1
14733843659019758543	1	1	1	1	1	1	1	1	1
1734898348674212040	4166.5	4	1	4166.5	1	1	1	1	1
16535554006721314995	26866	14.5	1	5651.5	4166.5	17050	355	1	1
9757519670147647120	2560	2.5	1	1	1	2560	1	1	1
17336976727095571760	11201.5	11.5	1	1	2146	9056.5	263.5	1	1
8486756224156356231	1	1	1	1	1	1	1	1	1
15141617878338144004	48512.5	13	1	5098	35972.5	7444	1	1	1
8792100490736290712	1	1	1	1	1	1	1	1	1
4833802111546270582	1	1	1	1	1	1	1	1	1
16722539442789440490	67801	40	29222.5	17144.5	21436	1	2384.5	1	1
3836551743559284314	1507	4	1	1	1	1507	1	1	1
18429067540844918111	4838.5	11.5	1	1	439	4400.5	1	1	1
17698972184426615329	208	2.5	1	1	1	208	1	1	1
17191831857282911599	1	1	1	1	1	1	1	1	1
8223957001170353203	334876	215.5	11.5	1246	26948.5	306673	5456.5	1	1
18223137483070417715	1	1	1	1	1	1	1	1	1
3187761880813369655	137.5	2.5	1	137.5	1	1	2.5	1	1
4679137278676279471	1	1	1	1	1	1	1	1	1
12641016912831136159	1	1	1	1	1	1	1	1	1
13526937782738512496	1	1	1	1	1	1	1	1	1
1386437425260905955	1	1	1	1	1	1	1	1	1
6134776591209129896	1	1	1	1	1	1	1	1	1
2803924012446058808	1	1	1	1	1	1	1	1	1
10445950807511479666	1	1	1	1	1	1	1	1	1
4518459681892065496	1	1	1	1	1	1	1	1	1
9101514300986580566	1	1	1	1	1	1	1	1	1
14334786033124835469	94895.5	44.5	23896	1	47056	23945.5	233.5	1	1
13900850307306716816	1	1	1	1	1	1	1	1	1
471381653377944095	61921	82	26816.5	21581.5	247	13279	2392	1	1
9300066416922413763	1	1	1	1	1	1	1	1	1
14702621360555215372	107900	127	35302	12596.5	16732	43273	3358	1	1
8298462231433514726	1	1	1	1	1	1	1	1	1
14454082967588774063	1	1	1	1	1	1	1	1	1
3653952376883399993	1	1	1	1	1	1	1	1	1
6089998098800274700	1	1	1	1	1	1	1	1	1
3543376337603844712	1	1	1	1	1	1	1	1	1
33459739297768873	1	1	1	1	1	1	1	1	1
8990893300145658095	85295.5	38.5	22111	37879	20363.5	4945	2813.5	1	1
6990874539856702166	1	1	1	1	1	1	1	1	1
3899197978324634592	88603	64	11305	12286	23828.5	41186.5	770.5	1	1
16710434760376109064	1	1	1	1	1	1	1	1	1
12575993916642121399	8600.5	20.5	1547.5	1	1	7054	1	1	1
2897959597671492146	1627	8.5	394	682	1	553	1	1	1
12328362922395878920	226	5.5	1	1	226	1	1	1	1
4574384400058046000	1	1	1	1	1	1	1	1	1
9755262003051151063	1	1	1	1	1	1	1	1	1
17991981868158013801	29218	80.5	3368.5	13682.5	8138.5	4031.5	160	1	1
10296422367449537172	1	1	1	1	1	1	1	1	1
17168244425098150496	4919.5	11.5	3074.5	1	323.5	1523.5	1	1	1
8289761920372132916	842.5	4	1	1	842.5	1	1	1	1
10621807730633098739	13952.5	32.5	5261.5	1	6137.5	2555.5	44.5	1	1
14610734621466432665	1	1	1	1	1	1	1	1	1
2503324938423379687	26375.5	44.5	1	5405.5	3326.5	17645.5	52	1	1
11581165283692644173	1	1	1	1	1	1	1	1	1
15726002967847166439	1	1	1	1	1	1	1	1	1
10412333678709501248	104498	112	8671	37127.5	27130	31573	350.5	1	1
3225943655757016601	1	1	1	1	1	1	1	1	1
4539484711094678973	8296	16	1	5411.5	1670.5	1216	1	1	1
13843812097440020394	18077.5	28	1	1	8188	9890.5	671.5	1	1
10541179143302505567	170.5	2.5	1	1	170.5	1	1	1	1
10299224842934759065	125392	74.5	2762.5	34690	47209	40733.5	110.5	1	1
8455798696232833821	39541	16	2297.5	1	5933.5	31312	2168.5	1	1
2755820524388263164	289712	95.5	85958.5	135892	25922.5	41942.5	7327	1	1
10742015803328142390	1	1	1	1	1	1	1	1	1
11497144505308317787	1	1	1	1	1	1	1	1	1
13099206048126632301	1	1	1	1	1	1	1	1	1
7705457818710601578	1	1	1	1	1	1	1	1	1
9183406581935979754	1	1	1	1	1	1	1	1	1
1659769032053583682	22237	46	1	2267.5	10496.5	9475	1	1	1
13106733052651001712	15170.5	8.5	4603	2776	392.5	7402	485.5	1	1
11404350947656125500	4235.5	16	2549.5	1	37	1651	1	1	1
991113575276741913	1057	11.5	1	139	67	853	1	1	1
16920046083448875606	1	1	1	1	1	1	1	1	1
11379706895754931874	48611.5	26.5	1	1	5738.5	42874	1	1	1
10862347895025488392	1	1	1	1	1	1	1	1	1
15077387322052171250	1	1	1	1	1	1	1	1	1
1743802074956348761	315918	241	1	119300	138912	57707.5	4385.5	1	1
3791677220431280771	1	1	1	1	1	1	1	1	1
12344128128332295397	1	1	1	1	1	1	1	1	1
17926970442016887249	1	1	1	1	1	1	1	1	1
648057295027926393	1	1	1	1	1	1	1	1	1
2442108472839931154	998.5	2.5	998.5	1	1	1	31	1	1
9439944905270670064	1	1	1	1	1	1	1	1	1
3745536867333489767	1	1	1	1	1	1	1	1	1
13919723862616881163	29113	34	2513.5	20368	6233.5	1	667	1	1
7199848110445860847	77.5	2.5	1	1	1	77.5	1	1	1
14959414509038028701	2200	7	1	1868.5	332.5	1	1	1	1
4410117186117069207	1	1	1	1	1	1	1	1	1
9681492114706893897	15176.5	8.5	1	373	12037	2768.5	1	1	1
17489498664512190766	6605.5	14.5	713.5	1	523	5371	1	1	1
5382361833022342257	1136.5	8.5	1	1	1136.5	1	1	1	1
6287121354244924253	175	2.5	1	1	5.5	170.5	1	1	1
16400152085536043505	1	1	1	1	1	1	1	1	1
11272684474083515986	1	1	1	1	1	1	1	1	1
16893010260364599761	44312.5	70	4369	11023	2732.5	26191	8.5	1	1
1559654962708015864	1	1	1	1	1	1	1	1	1
2068486441268394851	1	1	1	1	1	1	1	1	1
14012812728320932019	1	1	1	1	1	1	1	1	1
499018375549563350	1	1	1	1	1	1	1	1	1
10882720289218377441	8482	7	1	6370	2113	1	1	1	1
1382608472622467170	688	17.5	1	1	569.5	119.5	1	1	1
17837571736594214627	7457.5	10	1	1	4252	3206.5	8.5	1	1
17968257773670449740	1.02018e+06	431.5	10622.5	568894	327198	113473	26891.5	1	1
13884663496211616703	1	1	1	1	1	1	1	1	1
2970510035378550898	1	1	1	1	1	1	1	1	1
17754619872906557604	1	1	1	1	1	1	1	1	1
9563599326938933679	1	1	1	1	1	1	1	1	1
15345296183071421900	1	1	1	1	1	1	1	1	1
602468749733969445	22321	23.5	1	3386.5	9241	9695.5	11.5	1	1
13568080242266305526	1	1	1	1	1	1	1	1	1
3121558594568266485	1	1	1	1	1	1	1	1	1
17295542376135338095	1	1	1	1	1	1	1	1	1
3044777209808751661	18386.5	35.5	88	326.5	5977	11998	500.5	1	1
15510944725388115372	376	4	16	1	1	361	1	1	1
6457387403239703526	5236	2.5	5236	1	1	1	1	1	1
2719632061013355286	1	1	1	1	1	1	1	1	1
8869475825583856672	7277.5	5.5	1	1	1906	5372.5	1	1	1
8375820764998041663	9545.5	4	1	1	1	9545.5	1	1	1
3240702672180714648	59392	68.5	998.5	23860	7952.5	26584	1888	1	1
3282240533140045608	85	4	1	1	55	31	1	1	1
8744236437120084480	39367	41.5	1	502	25783	13084	1	1	1
14479997119405973651	11887	25	10898.5	1	1	989.5	1	1	1
11761650750193104454	1	1	1	1	1	1	1	1	1
697249992584668378	1	1	1	1	1	1	1	1	1
9276727462606352059	1	1	1	1	1	1	1	1	1
10635514222354458236	1	1	1	1	1	1	1	1	1
13061451634802438443	1	1	1	1	1	1	1	1	1
14098545656472086043	490264	77.5	158552	1	1	331712	13448.5	1	1
1017618767863582195	37	2.5	1	1	1	37	2.5	1	1
13463904077947307022	1	1	1	1	1	1	1	1	1
9197189078654808373	198332	49	1	1	102396	95938	4810	1	1
8670935325887388233	24791.5	35.5	1000	1	7421.5	16372	88	1	1
7045502298943741293	1	1	1	1	1	1	1	1	1
4701514499033891097	1	1	1	1	1	1	1	1	1
9401578397296682262	1	1	1	1	1	1	1	1	1
6330021850160638468	27988	29.5	1	15500.5	6763	5726.5	329.5	1	1
4201125680856386305	47057.5	61	19451.5	6610	5960.5	15038.5	83.5	1	1
1393825293712387254	1	1	1	1	1	1	1	1	1
4002326367073335943	1	1	1	1	1	1	1	1	1
6805160822477849700	1636	7	1	1	8.5	1628.5	1	1	1
5662422594479458739	734.5	4	1	194.5	541	1	1	1	1
1096044419045504583	94	2.5	1	1	94	1	1	1	1
17212738274857309367	1	1	1	1	1	1	1	1	1
3113907389488027148	1	1	1	1	1	1	1	1	1
7370528690187530975	1	1	1	1	1	1	1	1	1
6094888595100050663	1	1	1	1	1	1	1	1	1
14301880009343272377	1	1	1	1	1	1	1	1	1
6458749249166253219	54820	94	1	17698	18605.5	18518.5	338.5	1	1
14668699051463208451	42893.5	59.5	962.5	4871.5	6145	30917.5	1093	1	1
7632543838834629230	527106	230.5	165158	158299	76913.5	126738	2300.5	1	1
17007085025436291739	3163	7	1	1144	1	2020	1	1	1
10138360552101716795	1	1	1	1	1	1	1	1	1
16463274925175480220	1	1	1	1	1	1	1	1	1
8413222119723314925	1	1	1	1	1	1	1	1	1
17424450342340031272	1	1	1	1	1	1	1	1	1
7527315509270023831	1	1	1	1	1	1	1	1	1
9860851731509064583	1	1	1	1	1	1	1	1	1
5002911357658072029	138774	92.5	121	51016	31537	56102.5	761.5	1	1
10328190837498368145	272437	82	15293.5	1	31853.5	225292	14252.5	1	1
4364990231608058416	1	1	1	1	1	1	1	1	1
2689065022862519445	52550.5	35.5	1	2728	25867	23957.5	11.5	1	1
5714051172609605311	1	1	1	1	1	1	1	1	1
8765115359012593422	1	1	1	1	1	1	1	1	1
8820800849360672089	1	1	1	1	1	1	1	1	1
7874323129682602173	11441.5	8.5	3815.5	1	1	7627	3365.5	1	1
9212519361391271543	1	1	1	1	1	1	1	1	1
1374816736391661011	3631	13	167.5	769	86.5	2611	74.5	1	1
8541175107726335315	2393.5	8.5	1	1	2371	23.5	1	1	1
4309346625092896295	1	1	1	1	1	1	1	1	1
71200172506229138	1	1	1	1	1	1	1	1	1
17460501270690100088	1	1	1	1	1	1	1	1	1
17056587711370725815	393126	52	51028	1	54926.5	287173	20336.5	1	1
12462784061036583850	1	1	1	1	1	1	28	1	1
15192125046261217567	22	2.5	22	1	1	1	1	1	1
11934219733470516061	159409	82	36196	3047.5	13888	106280	5350	1	1
18306125175962178269	1	1	1	1	1	1	1	1	1
16257334772300190389	1	1	1	1	1	1	1	1	1
14841051547722467119	1	1	1	1	1	1	1	1	1
15634357428633224486	1	1	1	1	1	1	1	1	1
17926727257702607708	85544.5	112	250	47501.5	14651.5	23144.5	1754.5	1	1
2819640988790620196	67894	50.5	1	1	12472	55423	3167.5	1	1
7562361305387802429	5035	16	1	85	2174.5	2777.5	20.5	1	1
8106900529723402035	141350	167.5	4205.5	47813.5	45329.5	44005	166	1	1
3827070399498156315	1	1	1	1	1	1	1	1	1
5865220217531395372	1	1	1	1	1	1	1	1	1
17484130754276096285	1	1	1	1	1	1	1	1	1
392356853985456767	1	1	1	1	1	1	1	1	1
4387024105295005704	27071.5	40	413.5	145	8183.5	18332.5	70	1	1
6503594122033347055	17585.5	14.5	12920.5	1	707.5	3959.5	188.5	1	1
482734133273872421	18698.5	25	1	10231	4717	3752.5	64	1	1
1108909576234275215	29489.5	29.5	1085.5	6430	9671.5	12305.5	851.5	1	1
16775114765272367836	1096	4	1	935.5	161.5	1	1	1	1
8407545782582571999	1513	11.5	1	241	1147	127	77.5	1	1
1004112470957173868	1	1	1	1	1	1	1	1	1
13759206202243755147	1	1	1	1	1	1	1	1	1
4114758912333133720	1	1	1	1	1	1	1	1	1
6148826981744608502	1463.5	13	1	1	64	1400.5	14.5	1	1
6454291756271859265	535	2.5	1	1	535	1	1	1	1
3851466213549596675	98.5	4	1	1	1	98.5	1	1	1
17866366329800948893	1	1	1	1	1	1	1	1	1
15757873413253671988	2693.5	10	538	1	1987	170.5	1	1	1
18027654476524259862	841	10	1	1	1	841	1	1	1
8001047340200105867	32314	14.5	19604.5	758.5	1	11953	589	1	1
17636134695908866222	1	1	1	1	1	1	1	1	1
17567079701234874416	1	1	1	1	1	1	1	1	1
234787432465194812	1	1	1	1	1	1	1	1	1
15976370596181408159	1	1	1	1	1	1	1	1	1
14836015459400903957	14.5	2.5	1	1	1	14.5	1	1	1
16920388345968635597	159409	67	1	101071	17371	40969	115	1	1
11138918896184458480	176080	80.5	5245	926.5	42730	127182	3701.5	1	1
3195239252935589314	1	1	1	1	1	1	1	1	1
5722498947062833399	1	1	1	1	1	1	1	1	1
2530331789196527086	1	1	1	1	1	1	1	1	1
17412099055435024839	1	1	1	1	1	1	1	1	1
10555163406733967435	8740	14.5	1	1	6026.5	2714.5	1	1	1
10004610290261007876	1	1	1	1	1	1	1	1	1
6475337054200081269	26588.5	11.5	11993.5	11960.5	2636.5	1	2.5	1	1
16949916356855517574	1	1	1	1	1	1	1	1	1
18036951350682165224	112813	97	1	33859	49871.5	29084.5	286	1	1
5005841034743995359	1	1	1	1	1	1	1	1	1
3300287515838193424	1	1	1	1	1	1	1	1	1
18120370914113517712	764.5	5.5	1	1	764.5	1	1	1	1
15881025932418156823	1	1	1	1	1	1	1	1	1
17082140586851877942	1	1	1	1	1	1	1	1	1
5512620194605521409	1	1	1	1	1	1	1	1	1
13066979543916069642	2851	22	1	992.5	131.5	1729	16	1	1
3739201945397337035	178	7	1	1	29.5	149.5	1	1	1
1894432178343048102	5683	50.5	91	1099	2959	1537	11.5	1	1
3955545329782483702	1052.5	13	1	1	1	1052.5	1	1	1
4890982945376333444	643	4	1	220	424	1	1	1	1
5549253599003592831	6709	8.5	1	1	1	6709	1	1	1
5879075526279494691	17737	34	1	1	2611	15127	7	1	1
2918281038109474663	172284	64	1105	1	48223	122958	3319	1	1
16421578994727799189	1	1	1	1	1	1	1	1	1
1944249447585724099	2542	2.5	1	1	1	2542	1	1	1
10043328534752894757	8141.5	5.5	1	1	4976.5	3166	1	1	1
